Date,Fut,Tag,Value,month,year
8/22/2003,October 04,OI,110,8,2003
8/22/2003,October 04,OI Change,0,8,2003
8/22/2003,December 04,Sales,2376,8,2003
8/22/2003,December 04,S Change,-107,8,2003
8/22/2003,December 04,Purchase,23,8,2003
8/22/2003,December 04,P Change,0,8,2003
8/22/2003,December 04,OI,629,8,2003
8/22/2003,December 04,OI Change,25,8,2003
8/22/2003,March 05,Sales,566,8,2003
8/22/2003,March 05,S Change,-5,8,2003
8/22/2003,March 05,Purchase,0,8,2003
8/22/2003,March 05,P Change,0,8,2003
8/22/2003,March 05,OI,17,8,2003
8/22/2003,March 05,OI Change,6,8,2003
8/22/2003,May 05,Sales,539,8,2003
8/22/2003,May 05,S Change,233,8,2003
8/22/2003,May 05,Purchase,0,8,2003
8/22/2003,May 05,P Change,0,8,2003
8/22/2003,May 05,OI,25,8,2003
8/22/2003,May 05,OI Change,0,8,2003
8/22/2003,July 05,Sales,865,8,2003
8/22/2003,July 05,S Change,259,8,2003
8/22/2003,July 05,Purchase,0,8,2003
8/22/2003,July 05,P Change,0,8,2003
8/22/2003,July 05,OI,0,8,2003
8/22/2003,July 05,OI Change,0,8,2003
8/22/2003,December 05,Sales,681,8,2003
8/22/2003,December 05,S Change,246,8,2003
8/22/2003,December 05,Purchase,0,8,2003
8/22/2003,December 05,P Change,0,8,2003
8/22/2003,December 05,OI,0,8,2003
8/22/2003,December 05,OI Change,0,8,2003
8/22/2003,March 06,Sales,62,8,2003
8/22/2003,March 06,S Change,62,8,2003
8/22/2003,March 06,Purchase,0,8,2003
8/22/2003,March 06,P Change,0,8,2003
8/22/2003,March 06,OI,0,8,2003
8/22/2003,March 06,OI Change,0,8,2003
8/22/2003,May 06,Sales,113,8,2003
8/22/2003,May 06,S Change,113,8,2003
8/22/2003,May 06,Purchase,0,8,2003
8/22/2003,May 06,P Change,0,8,2003
8/22/2003,May 06,OI,0,8,2003
8/22/2003,May 06,OI Change,0,8,2003
8/22/2003,July 06,Sales,120,8,2003
8/22/2003,July 06,S Change,120,8,2003
8/22/2003,July 06,Purchase,0,8,2003
8/22/2003,July 06,P Change,0,8,2003
8/22/2003,July 06,OI,0,8,2003
8/22/2003,July 06,OI Change,0,8,2003
8/22/2003,Totals,Sales,44381,8,2003
8/22/2003,Totals,S Change,757,8,2003
8/22/2003,Totals,Purchase,11049,8,2003
8/22/2003,Totals,P Change,192,8,2003
8/22/2003,Totals,OI,64270,8,2003
8/22/2003,Totals,OI Change,2894,8,2003
8/29/2003,October 03,Sales,1050,8,2003
8/29/2003,October 03,S Change,-25,8,2003
8/29/2003,October 03,Purchase,668,8,2003
8/29/2003,October 03,P Change,-33,8,2003
8/29/2003,October 03,OI,3195,8,2003
8/29/2003,October 03,OI Change,-36,8,2003
8/29/2003,December 03,Sales,7572,8,2003
8/29/2003,December 03,S Change,-45,8,2003
8/29/2003,December 03,Purchase,7236,8,2003
8/29/2003,December 03,P Change,-88,8,2003
8/29/2003,December 03,OI,45514,8,2003
8/29/2003,December 03,OI Change,679,8,2003
8/29/2003,March 04,Sales,10946,8,2003
8/29/2003,March 04,S Change,172,8,2003
8/29/2003,March 04,Purchase,1237,8,2003
8/29/2003,March 04,P Change,-12,8,2003
8/29/2003,March 04,OI,10016,8,2003
8/29/2003,March 04,OI Change,-88,8,2003
8/29/2003,May 04,Sales,6885,8,2003
8/29/2003,May 04,S Change,119,8,2003
8/29/2003,May 04,Purchase,1605,8,2003
8/29/2003,May 04,P Change,-59,8,2003
8/29/2003,May 04,OI,2978,8,2003
8/29/2003,May 04,OI Change,28,8,2003
8/29/2003,July 04,Sales,10826,8,2003
8/29/2003,July 04,S Change,103,8,2003
8/29/2003,July 04,Purchase,79,8,2003
8/29/2003,July 04,P Change,12,8,2003
8/29/2003,July 04,OI,2344,8,2003
8/29/2003,July 04,OI Change,-25,8,2003
8/29/2003,October 04,Sales,2195,8,2003
8/29/2003,October 04,S Change,91,8,2003
8/29/2003,October 04,Purchase,25,8,2003
8/29/2003,October 04,P Change,4,8,2003
8/29/2003,October 04,OI,110,8,2003
8/29/2003,October 04,OI Change,0,8,2003
8/29/2003,December 04,Sales,2502,8,2003
8/29/2003,December 04,S Change,126,8,2003
8/29/2003,December 04,Purchase,23,8,2003
8/29/2003,December 04,P Change,0,8,2003
8/29/2003,December 04,OI,630,8,2003
8/29/2003,December 04,OI Change,1,8,2003
8/29/2003,March 05,Sales,581,8,2003
8/29/2003,March 05,S Change,15,8,2003
8/29/2003,March 05,Purchase,0,8,2003
8/29/2003,March 05,P Change,0,8,2003
8/29/2003,March 05,OI,17,8,2003
8/29/2003,March 05,OI Change,0,8,2003
8/29/2003,May 05,Sales,539,8,2003
8/29/2003,May 05,S Change,0,8,2003
8/29/2003,May 05,Purchase,0,8,2003
8/29/2003,May 05,P Change,0,8,2003
8/29/2003,May 05,OI,25,8,2003
8/29/2003,May 05,OI Change,0,8,2003
8/29/2003,July 05,Sales,865,8,2003
8/29/2003,July 05,S Change,0,8,2003
8/29/2003,July 05,Purchase,0,8,2003
8/29/2003,July 05,P Change,0,8,2003
8/29/2003,July 05,OI,0,8,2003
8/29/2003,July 05,OI Change,0,8,2003
8/29/2003,December 05,Sales,681,8,2003
8/29/2003,December 05,S Change,0,8,2003
8/29/2003,December 05,Purchase,0,8,2003
8/29/2003,December 05,P Change,0,8,2003
8/29/2003,December 05,OI,0,8,2003
8/29/2003,December 05,OI Change,0,8,2003
8/29/2003,March 06,Sales,62,8,2003
8/29/2003,March 06,S Change,0,8,2003
8/29/2003,March 06,Purchase,0,8,2003
8/29/2003,March 06,P Change,0,8,2003
8/29/2003,March 06,OI,0,8,2003
8/29/2003,March 06,OI Change,0,8,2003
8/29/2003,May 06,Sales,113,8,2003
8/29/2003,May 06,S Change,0,8,2003
8/29/2003,May 06,Purchase,0,8,2003
8/29/2003,May 06,P Change,0,8,2003
8/29/2003,May 06,OI,0,8,2003
8/29/2003,May 06,OI Change,0,8,2003
8/29/2003,July 06,Sales,120,8,2003
8/29/2003,July 06,S Change,0,8,2003
8/29/2003,July 06,Purchase,0,8,2003
8/29/2003,July 06,P Change,0,8,2003
8/29/2003,July 06,OI,0,8,2003
8/29/2003,July 06,OI Change,0,8,2003
8/29/2003,Totals,Sales,44937,8,2003
8/29/2003,Totals,S Change,556,8,2003
8/29/2003,Totals,Purchase,10873,8,2003
8/29/2003,Totals,P Change,-176,8,2003
8/29/2003,Totals,OI,64829,8,2003
8/29/2003,Totals,OI Change,559,8,2003
8/8/2003,October 03,Sales,1265,8,2003
8/8/2003,October 03,S Change,-140,8,2003
8/8/2003,October 03,Purchase,648,8,2003
8/8/2003,October 03,P Change,16,8,2003
8/8/2003,October 03,OI,3500,8,2003
8/8/2003,October 03,OI Change,47,8,2003
8/8/2003,December 03,Sales,7639,8,2003
8/8/2003,December 03,S Change,-506,8,2003
8/8/2003,December 03,Purchase,7422,8,2003
8/8/2003,December 03,P Change,233,8,2003
8/8/2003,December 03,OI,43821,8,2003
8/8/2003,December 03,OI Change,-1090,8,2003
8/8/2003,March 04,Sales,10486,8,2003
8/8/2003,March 04,S Change,19,8,2003
8/8/2003,March 04,Purchase,1133,8,2003
8/8/2003,March 04,P Change,0,8,2003
8/8/2003,March 04,OI,8461,8,2003
8/8/2003,March 04,OI Change,-296,8,2003
8/8/2003,May 04,Sales,6598,8,2003
8/8/2003,May 04,S Change,-19,8,2003
8/8/2003,May 04,Purchase,1458,8,2003
8/8/2003,May 04,P Change,2,8,2003
8/8/2003,May 04,OI,2630,8,2003
8/8/2003,May 04,OI Change,63,8,2003
8/8/2003,July 04,Sales,10073,8,2003
8/8/2003,July 04,S Change,-49,8,2003
8/8/2003,July 04,Purchase,57,8,2003
8/8/2003,July 04,P Change,0,8,2003
8/8/2003,July 04,OI,2349,8,2003
8/8/2003,July 04,OI Change,-52,8,2003
8/8/2003,October 04,Sales,2000,8,2003
8/8/2003,October 04,S Change,30,8,2003
8/8/2003,October 04,Purchase,21,8,2003
8/8/2003,October 04,P Change,0,8,2003
8/8/2003,October 04,OI,109,8,2003
8/8/2003,October 04,OI Change,0,8,2003
8/8/2003,December 04,Sales,2078,8,2003
8/8/2003,December 04,S Change,-2,8,2003
8/8/2003,December 04,Purchase,23,8,2003
8/8/2003,December 04,P Change,0,8,2003
8/8/2003,December 04,OI,558,8,2003
8/8/2003,December 04,OI Change,-44,8,2003
8/8/2003,March 05,Sales,572,8,2003
8/8/2003,March 05,S Change,0,8,2003
8/8/2003,March 05,Purchase,0,8,2003
8/8/2003,March 05,P Change,0,8,2003
8/8/2003,March 05,OI,10,8,2003
8/8/2003,March 05,OI Change,0,8,2003
8/8/2003,May 05,Sales,306,8,2003
8/8/2003,May 05,S Change,0,8,2003
8/8/2003,May 05,Purchase,0,8,2003
8/8/2003,May 05,P Change,0,8,2003
8/8/2003,May 05,OI,25,8,2003
8/8/2003,May 05,OI Change,0,8,2003
8/8/2003,July 05,Sales,606,8,2003
8/8/2003,July 05,S Change,0,8,2003
8/8/2003,July 05,Purchase,0,8,2003
8/8/2003,July 05,P Change,0,8,2003
8/8/2003,July 05,OI,0,8,2003
8/8/2003,July 05,OI Change,0,8,2003
8/8/2003,December 05,Sales,435,8,2003
8/8/2003,December 05,S Change,0,8,2003
8/8/2003,December 05,Purchase,0,8,2003
8/8/2003,December 05,P Change,0,8,2003
8/8/2003,December 05,OI,0,8,2003
8/8/2003,December 05,OI Change,0,8,2003
8/8/2003,Totals,Sales,42058,8,2003
8/8/2003,Totals,S Change,-667,8,2003
8/8/2003,Totals,Purchase,10762,8,2003
8/8/2003,Totals,P Change,251,8,2003
8/8/2003,Totals,OI,61463,8,2003
8/8/2003,Totals,OI Change,-1372,8,2003
9/12/2003,October 03,Sales,1044,9,2003
9/12/2003,October 03,S Change,-1,9,2003
9/12/2003,October 03,Purchase,235,9,2003
9/12/2003,October 03,P Change,-308,9,2003
9/12/2003,October 03,OI,3167,9,2003
9/12/2003,October 03,OI Change,147,9,2003
9/12/2003,December 03,Sales,8061,9,2003
9/12/2003,December 03,S Change,309,9,2003
9/12/2003,December 03,Purchase,6884,9,2003
9/12/2003,December 03,P Change,-434,9,2003
9/12/2003,December 03,OI,55757,9,2003
9/12/2003,December 03,OI Change,11492,9,2003
9/12/2003,March 04,Sales,12062,9,2003
9/12/2003,March 04,S Change,959,9,2003
9/12/2003,March 04,Purchase,1259,9,2003
9/12/2003,March 04,P Change,22,9,2003
9/12/2003,March 04,OI,13402,9,2003
9/12/2003,March 04,OI Change,2967,9,2003
9/12/2003,May 04,Sales,7434,9,2003
9/12/2003,May 04,S Change,440,9,2003
9/12/2003,May 04,Purchase,1719,9,2003
9/12/2003,May 04,P Change,104,9,2003
9/12/2003,May 04,OI,3374,9,2003
9/12/2003,May 04,OI Change,268,9,2003
9/12/2003,July 04,Sales,11816,9,2003
9/12/2003,July 04,S Change,789,9,2003
9/12/2003,July 04,Purchase,89,9,2003
9/12/2003,July 04,P Change,10,9,2003
9/12/2003,July 04,OI,2724,9,2003
9/12/2003,July 04,OI Change,316,9,2003
9/12/2003,October 04,Sales,2400,9,2003
9/12/2003,October 04,S Change,167,9,2003
9/12/2003,October 04,Purchase,25,9,2003
9/12/2003,October 04,P Change,0,9,2003
9/12/2003,October 04,OI,168,9,2003
9/12/2003,October 04,OI Change,58,9,2003
9/12/2003,December 04,Sales,2759,9,2003
9/12/2003,December 04,S Change,158,9,2003
9/12/2003,December 04,Purchase,23,9,2003
9/12/2003,December 04,P Change,0,9,2003
9/12/2003,December 04,OI,796,9,2003
9/12/2003,December 04,OI Change,125,9,2003
9/12/2003,March 05,Sales,580,9,2003
9/12/2003,March 05,S Change,0,9,2003
9/12/2003,March 05,Purchase,0,9,2003
9/12/2003,March 05,P Change,0,9,2003
9/12/2003,March 05,OI,17,9,2003
9/12/2003,March 05,OI Change,0,9,2003
9/12/2003,May 05,Sales,538,9,2003
9/12/2003,May 05,S Change,0,9,2003
9/12/2003,May 05,Purchase,0,9,2003
9/12/2003,May 05,P Change,0,9,2003
9/12/2003,May 05,OI,27,9,2003
9/12/2003,May 05,OI Change,2,9,2003
9/12/2003,July 05,Sales,864,9,2003
9/12/2003,July 05,S Change,0,9,2003
9/12/2003,July 05,Purchase,0,9,2003
9/12/2003,July 05,P Change,0,9,2003
9/12/2003,July 05,OI,0,9,2003
9/12/2003,July 05,OI Change,0,9,2003
9/12/2003,December 05,Sales,679,9,2003
9/12/2003,December 05,S Change,0,9,2003
9/12/2003,December 05,Purchase,0,9,2003
9/12/2003,December 05,P Change,0,9,2003
9/12/2003,December 05,OI,0,9,2003
9/12/2003,December 05,OI Change,0,9,2003
9/12/2003,March 06,Sales,61,9,2003
9/12/2003,March 06,S Change,0,9,2003
9/12/2003,March 06,Purchase,0,9,2003
9/12/2003,March 06,P Change,0,9,2003
9/12/2003,March 06,OI,0,9,2003
9/12/2003,March 06,OI Change,0,9,2003
9/12/2003,May 06,Sales,112,9,2003
9/12/2003,May 06,S Change,0,9,2003
9/12/2003,May 06,Purchase,0,9,2003
9/12/2003,May 06,P Change,0,9,2003
9/12/2003,May 06,OI,0,9,2003
9/12/2003,May 06,OI Change,0,9,2003
9/12/2003,July 06,Sales,119,9,2003
9/12/2003,July 06,S Change,0,9,2003
9/12/2003,July 06,Purchase,0,9,2003
9/12/2003,July 06,P Change,0,9,2003
9/12/2003,July 06,OI,0,9,2003
9/12/2003,July 06,OI Change,0,9,2003
9/12/2003,Totals,Sales,48529,9,2003
9/12/2003,Totals,S Change,2821,9,2003
9/12/2003,Totals,Purchase,10234,9,2003
9/12/2003,Totals,P Change,-606,9,2003
9/12/2003,Totals,OI,79432,9,2003
9/12/2003,Totals,OI Change,15375,9,2003
9/19/2003,October 03,Sales,848,9,2003
9/19/2003,October 03,S Change,-196,9,2003
9/19/2003,October 03,Purchase,77,9,2003
9/19/2003,October 03,P Change,-158,9,2003
9/19/2003,October 03,OI,1358,9,2003
9/19/2003,October 03,OI Change,-1809,9,2003
9/19/2003,December 03,Sales,7929,9,2003
9/19/2003,December 03,S Change,-132,9,2003
9/19/2003,December 03,Purchase,6383,9,2003
9/19/2003,December 03,P Change,-501,9,2003
9/19/2003,December 03,OI,63391,9,2003
9/19/2003,December 03,OI Change,7634,9,2003
9/19/2003,March 04,Sales,12181,9,2003
9/19/2003,March 04,S Change,119,9,2003
9/19/2003,March 04,Purchase,1266,9,2003
9/19/2003,March 04,P Change,7,9,2003
9/19/2003,March 04,OI,17448,9,2003
9/19/2003,March 04,OI Change,4046,9,2003
9/19/2003,May 04,Sales,7778,9,2003
9/19/2003,May 04,S Change,344,9,2003
9/19/2003,May 04,Purchase,1628,9,2003
9/19/2003,May 04,P Change,-91,9,2003
9/19/2003,May 04,OI,3589,9,2003
9/19/2003,May 04,OI Change,215,9,2003
9/19/2003,July 04,Sales,12180,9,2003
9/19/2003,July 04,S Change,364,9,2003
9/19/2003,July 04,Purchase,89,9,2003
9/19/2003,July 04,P Change,0,9,2003
9/19/2003,July 04,OI,2870,9,2003
9/19/2003,July 04,OI Change,146,9,2003
9/19/2003,October 04,Sales,2501,9,2003
9/19/2003,October 04,S Change,101,9,2003
9/19/2003,October 04,Purchase,25,9,2003
9/19/2003,October 04,P Change,0,9,2003
9/19/2003,October 04,OI,174,9,2003
9/19/2003,October 04,OI Change,6,9,2003
9/19/2003,December 04,Sales,2783,9,2003
9/19/2003,December 04,S Change,24,9,2003
9/19/2003,December 04,Purchase,23,9,2003
9/19/2003,December 04,P Change,0,9,2003
9/19/2003,December 04,OI,978,9,2003
9/19/2003,December 04,OI Change,182,9,2003
9/19/2003,March 05,Sales,592,9,2003
9/19/2003,March 05,S Change,12,9,2003
9/19/2003,March 05,Purchase,0,9,2003
9/19/2003,March 05,P Change,0,9,2003
9/19/2003,March 05,OI,26,9,2003
9/19/2003,March 05,OI Change,9,9,2003
9/19/2003,May 05,Sales,545,9,2003
9/19/2003,May 05,S Change,7,9,2003
9/19/2003,May 05,Purchase,0,9,2003
9/19/2003,May 05,P Change,0,9,2003
9/19/2003,May 05,OI,29,9,2003
9/19/2003,May 05,OI Change,2,9,2003
9/19/2003,July 05,Sales,864,9,2003
9/19/2003,July 05,S Change,0,9,2003
9/19/2003,July 05,Purchase,0,9,2003
9/19/2003,July 05,P Change,0,9,2003
9/19/2003,July 05,OI,0,9,2003
9/19/2003,July 05,OI Change,0,9,2003
9/19/2003,December 05,Sales,496,9,2003
9/19/2003,December 05,S Change,-183,9,2003
9/19/2003,December 05,Purchase,0,9,2003
9/19/2003,December 05,P Change,0,9,2003
9/19/2003,December 05,OI,0,9,2003
9/19/2003,December 05,OI Change,0,9,2003
9/19/2003,March 06,Sales,190,9,2003
9/19/2003,March 06,S Change,129,9,2003
9/19/2003,March 06,Purchase,0,9,2003
9/19/2003,March 06,P Change,0,9,2003
9/19/2003,March 06,OI,0,9,2003
9/19/2003,March 06,OI Change,0,9,2003
9/19/2003,May 06,Sales,112,9,2003
9/19/2003,May 06,S Change,0,9,2003
9/19/2003,May 06,Purchase,0,9,2003
9/19/2003,May 06,P Change,0,9,2003
9/19/2003,May 06,OI,0,9,2003
9/19/2003,May 06,OI Change,0,9,2003
9/19/2003,July 06,Sales,119,9,2003
9/19/2003,July 06,S Change,0,9,2003
9/19/2003,July 06,Purchase,0,9,2003
9/19/2003,July 06,P Change,0,9,2003
9/19/2003,July 06,OI,0,9,2003
9/19/2003,July 06,OI Change,0,9,2003
9/19/2003,Totals,Sales,49118,9,2003
9/19/2003,Totals,S Change,589,9,2003
9/19/2003,Totals,Purchase,9491,9,2003
9/19/2003,Totals,P Change,-743,9,2003
9/19/2003,Totals,OI,89863,9,2003
9/19/2003,Totals,OI Change,10431,9,2003
9/26/2003,October 03,Sales,147,9,2003
9/26/2003,October 03,S Change,-701,9,2003
9/26/2003,October 03,Purchase,0,9,2003
9/26/2003,October 03,P Change,-77,9,2003
9/26/2003,October 03,OI,359,9,2003
9/26/2003,October 03,OI Change,-999,9,2003
9/26/2003,December 03,Sales,8319,9,2003
9/26/2003,December 03,S Change,390,9,2003
9/26/2003,December 03,Purchase,6864,9,2003
9/26/2003,December 03,P Change,481,9,2003
9/26/2003,December 03,OI,66575,9,2003
9/26/2003,December 03,OI Change,3184,9,2003
9/26/2003,March 04,Sales,12937,9,2003
9/26/2003,March 04,S Change,756,9,2003
9/26/2003,March 04,Purchase,1238,9,2003
9/26/2003,March 04,P Change,-28,9,2003
9/26/2003,March 04,OI,19588,9,2003
9/26/2003,March 04,OI Change,2140,9,2003
9/26/2003,May 04,Sales,8127,9,2003
9/26/2003,May 04,S Change,349,9,2003
9/26/2003,May 04,Purchase,1566,9,2003
9/26/2003,May 04,P Change,-62,9,2003
9/26/2003,May 04,OI,4155,9,2003
9/26/2003,May 04,OI Change,566,9,2003
9/26/2003,July 04,Sales,12889,9,2003
9/26/2003,July 04,S Change,709,9,2003
9/26/2003,July 04,Purchase,89,9,2003
9/26/2003,July 04,P Change,0,9,2003
9/26/2003,July 04,OI,2947,9,2003
9/26/2003,July 04,OI Change,77,9,2003
9/26/2003,October 04,Sales,2524,9,2003
9/26/2003,October 04,S Change,23,9,2003
9/26/2003,October 04,Purchase,25,9,2003
9/26/2003,October 04,P Change,0,9,2003
9/26/2003,October 04,OI,200,9,2003
9/26/2003,October 04,OI Change,26,9,2003
9/26/2003,December 04,Sales,2818,9,2003
9/26/2003,December 04,S Change,35,9,2003
9/26/2003,December 04,Purchase,23,9,2003
9/26/2003,December 04,P Change,0,9,2003
9/26/2003,December 04,OI,999,9,2003
9/26/2003,December 04,OI Change,21,9,2003
9/26/2003,March 05,Sales,590,9,2003
9/26/2003,March 05,S Change,-2,9,2003
9/26/2003,March 05,Purchase,0,9,2003
9/26/2003,March 05,P Change,0,9,2003
9/26/2003,March 05,OI,29,9,2003
9/26/2003,March 05,OI Change,3,9,2003
9/26/2003,May 05,Sales,764,9,2003
9/26/2003,May 05,S Change,219,9,2003
9/26/2003,May 05,Purchase,0,9,2003
9/26/2003,May 05,P Change,0,9,2003
9/26/2003,May 05,OI,40,9,2003
9/26/2003,May 05,OI Change,11,9,2003
9/26/2003,July 05,Sales,1083,9,2003
9/26/2003,July 05,S Change,219,9,2003
9/26/2003,July 05,Purchase,0,9,2003
9/26/2003,July 05,P Change,0,9,2003
9/26/2003,July 05,OI,0,9,2003
9/26/2003,July 05,OI Change,0,9,2003
9/26/2003,December 05,Sales,679,9,2003
9/26/2003,December 05,S Change,183,9,2003
9/26/2003,December 05,Purchase,0,9,2003
9/26/2003,December 05,P Change,0,9,2003
9/26/2003,December 05,OI,0,9,2003
9/26/2003,December 05,OI Change,0,9,2003
9/26/2003,March 06,Sales,74,9,2003
9/26/2003,March 06,S Change,-116,9,2003
9/26/2003,March 06,Purchase,0,9,2003
9/26/2003,March 06,P Change,0,9,2003
9/26/2003,March 06,OI,0,9,2003
9/26/2003,March 06,OI Change,0,9,2003
9/26/2003,May 06,Sales,112,9,2003
9/26/2003,May 06,S Change,0,9,2003
9/26/2003,May 06,Purchase,0,9,2003
9/26/2003,May 06,P Change,0,9,2003
9/26/2003,May 06,OI,0,9,2003
9/26/2003,May 06,OI Change,0,9,2003
9/26/2003,July 06,Sales,119,9,2003
9/26/2003,July 06,S Change,0,9,2003
9/26/2003,July 06,Purchase,0,9,2003
9/26/2003,July 06,P Change,0,9,2003
9/26/2003,July 06,OI,0,9,2003
9/26/2003,July 06,OI Change,0,9,2003
9/26/2003,Totals,Sales,51182,9,2003
9/26/2003,Totals,S Change,2064,9,2003
9/26/2003,Totals,Purchase,9805,9,2003
9/26/2003,Totals,P Change,314,9,2003
9/26/2003,Totals,OI,94892,9,2003
9/26/2003,Totals,OI Change,5029,9,2003
9/5/2003,October 03,Sales,1045,9,2003
9/5/2003,October 03,S Change,-5,9,2003
9/5/2003,October 03,Purchase,543,9,2003
9/5/2003,October 03,P Change,-125,9,2003
9/5/2003,October 03,OI,3020,9,2003
9/5/2003,October 03,OI Change,-175,9,2003
9/5/2003,December 03,Sales,7752,9,2003
9/5/2003,December 03,S Change,180,9,2003
9/5/2003,December 03,Purchase,7318,9,2003
9/5/2003,December 03,P Change,82,9,2003
9/5/2003,December 03,OI,44265,9,2003
9/5/2003,December 03,OI Change,-1249,9,2003
9/5/2003,March 04,Sales,11103,9,2003
9/5/2003,March 04,S Change,157,9,2003
9/5/2003,March 04,Purchase,1237,9,2003
9/5/2003,March 04,P Change,0,9,2003
9/5/2003,March 04,OI,10435,9,2003
9/5/2003,March 04,OI Change,419,9,2003
9/5/2003,May 04,Sales,6994,9,2003
9/5/2003,May 04,S Change,109,9,2003
9/5/2003,May 04,Purchase,1615,9,2003
9/5/2003,May 04,P Change,10,9,2003
9/5/2003,May 04,OI,3106,9,2003
9/5/2003,May 04,OI Change,128,9,2003
9/5/2003,July 04,Sales,11027,9,2003
9/5/2003,July 04,S Change,201,9,2003
9/5/2003,July 04,Purchase,79,9,2003
9/5/2003,July 04,P Change,0,9,2003
9/5/2003,July 04,OI,2408,9,2003
9/5/2003,July 04,OI Change,64,9,2003
9/5/2003,October 04,Sales,2233,9,2003
9/5/2003,October 04,S Change,38,9,2003
9/5/2003,October 04,Purchase,25,9,2003
9/5/2003,October 04,P Change,0,9,2003
9/5/2003,October 04,OI,110,9,2003
9/5/2003,October 04,OI Change,0,9,2003
9/5/2003,December 04,Sales,2601,9,2003
9/5/2003,December 04,S Change,99,9,2003
9/5/2003,December 04,Purchase,23,9,2003
9/5/2003,December 04,P Change,0,9,2003
9/5/2003,December 04,OI,671,9,2003
9/5/2003,December 04,OI Change,41,9,2003
9/5/2003,March 05,Sales,580,9,2003
9/5/2003,March 05,S Change,-1,9,2003
9/5/2003,March 05,Purchase,0,9,2003
9/5/2003,March 05,P Change,0,9,2003
9/5/2003,March 05,OI,17,9,2003
9/5/2003,March 05,OI Change,0,9,2003
9/5/2003,May 05,Sales,538,9,2003
9/5/2003,May 05,S Change,-1,9,2003
9/5/2003,May 05,Purchase,0,9,2003
9/5/2003,May 05,P Change,0,9,2003
9/5/2003,May 05,OI,25,9,2003
9/5/2003,May 05,OI Change,0,9,2003
9/5/2003,July 05,Sales,864,9,2003
9/5/2003,July 05,S Change,-1,9,2003
9/5/2003,July 05,Purchase,0,9,2003
9/5/2003,July 05,P Change,0,9,2003
9/5/2003,July 05,OI,0,9,2003
9/5/2003,July 05,OI Change,0,9,2003
9/5/2003,December 05,Sales,679,9,2003
9/5/2003,December 05,S Change,-2,9,2003
9/5/2003,December 05,Purchase,0,9,2003
9/5/2003,December 05,P Change,0,9,2003
9/5/2003,December 05,OI,0,9,2003
9/5/2003,December 05,OI Change,0,9,2003
9/5/2003,March 06,Sales,61,9,2003
9/5/2003,March 06,S Change,-1,9,2003
9/5/2003,March 06,Purchase,0,9,2003
9/5/2003,March 06,P Change,0,9,2003
9/5/2003,March 06,OI,0,9,2003
9/5/2003,March 06,OI Change,0,9,2003
9/5/2003,May 06,Sales,112,9,2003
9/5/2003,May 06,S Change,-1,9,2003
9/5/2003,May 06,Purchase,0,9,2003
9/5/2003,May 06,P Change,0,9,2003
9/5/2003,May 06,OI,0,9,2003
9/5/2003,May 06,OI Change,0,9,2003
9/5/2003,July 06,Sales,119,9,2003
9/5/2003,July 06,S Change,-1,9,2003
9/5/2003,July 06,Purchase,0,9,2003
9/5/2003,July 06,P Change,0,9,2003
9/5/2003,July 06,OI,0,9,2003
9/5/2003,July 06,OI Change,0,9,2003
9/5/2003,Totals,Sales,45708,9,2003
9/5/2003,Totals,S Change,771,9,2003
9/5/2003,Totals,Purchase,10840,9,2003
9/5/2003,Totals,P Change,-33,9,2003
9/5/2003,Totals,OI,64057,9,2003
9/5/2003,Totals,OI Change,-772,9,2003
10/10/2003,October 03,Sales,0,10,2003
10/10/2003,October 03,S Change,-139,10,2003
10/10/2003,October 03,Purchase,0,10,2003
10/10/2003,October 03,P Change,0,10,2003
10/10/2003,October 03,OI,180,10,2003
10/10/2003,October 03,OI Change,-165,10,2003
10/10/2003,December 03,Sales,8699,10,2003
10/10/2003,December 03,S Change,-472,10,2003
10/10/2003,December 03,Purchase,5969,10,2003
10/10/2003,December 03,P Change,-1572,10,2003
10/10/2003,December 03,OI,74062,10,2003
10/10/2003,December 03,OI Change,4720,10,2003
10/10/2003,March 04,Sales,13348,10,2003
